sample_id,word_id,score,accepted,duration
-AUZQgSxyPQ$_$2,15,-0.01971844042469167,True,0.6730984442060084
-AUZQgSxyPQ$_$2,16,-0.8207282436611038,True,0.8654122854077251
-AUZQgSxyPQ$_$2,17,-3.1060776022490636e-05,True,0.7083399946351925
-AUZQgSxyPQ$_$2,18,-2.0844973395585584,True,0.641046137339055
-AUZQgSxyPQ$_$2,19,-0.31716848601092046,True,0.4807846030042917
-AUZQgSxyPQ$_$2,20,-0.4681980323277912,True,0.4968107564377693
-AUZQgSxyPQ$_$2,21,-0.3089455676692104,True,0.40065383583691094
-AUZQgSxyPQ$_$2,22,-0.1506724349283104,True,0.5128369098712433
-AUZQgSxyPQ$_$2,23,-1.5890330602896796e-05,True,0.5160261534334776
-AUZQgSxyPQ$_$2,24,-0.6637688829112752,True,0.6570722907725326
-AUZQgSxyPQ$_$2,25,-0.002793762693897861,True,0.4647584495708159
-AUZQgSxyPQ$_$2,26,-0.0009092304616073166,True,0.44873229613733656
-AUZQgSxyPQ$_$2,27,-0.001158825500169769,True,0.19231384120171668
-AUZQgSxyPQ$_$2,28,-0.004600577397256226,True,1.189124597639486
-AUZQgSxyPQ$_$2,29,-0.5647342289300522,True,0.5160261534334794
-AUZQgSxyPQ$_$2,30,-0.060233577624345,True,0.5160261534334758
-AUZQgSxyPQ$_$2,31,-0.029898458998418833,True,0.57694152360515
-AUZQgSxyPQ$_$2,32,-0.00021770883737071145,True,0.5160261534334758
-AUZQgSxyPQ$_$2,33,-4.127544506218328e-05,True,0.288470761802575
-AUZQgSxyPQ$_$2,34,-0.27183847917878656,True,0.7372030579399151
-AUZQgSxyPQ$_$2,35,-0.15449636985271695,True,0.3205230686695266
-AUZQgSxyPQ$_$2,36,-0.0028788526636844836,True,0.25641845493562343
-AUZQgSxyPQ$_$2,37,-1.579516366145839e-06,True,0.5160261534334758
-AUZQgSxyPQ$_$2,38,-1.5452222847045505e-05,True,0.5160261534334758
-AUZQgSxyPQ$_$2,39,-0.0023220711117184173,True,0.4487322961373401
-AUZQgSxyPQ$_$2,40,-0.21437530822575152,True,0.57694152360515
-HeZS2-Prhc$_$2,0,-0.22336264624222976,True,0.5160450295275592
-HeZS2-Prhc$_$2,1,-5.616620559578678e-05,True,0.3850807086614174
-HeZS2-Prhc$_$2,2,-0.4054502509968394,True,0.44926082677165313
-HeZS2-Prhc$_$2,3,-0.07924783960477555,True,0.2567204724409451
-HeZS2-Prhc$_$2,4,-0.057588651308150496,True,0.25672047244094465
-HeZS2-Prhc$_$2,5,-1.9222131484752936e-05,True,0.12836023622047232
-HeZS2-Prhc$_$2,6,-0.0001288097929861287,True,0.5134409448818902
-HeZS2-Prhc$_$2,7,-7.875801537693405e-05,True,0.4492608267716536
-HeZS2-Prhc$_$2,8,-0.0002781799047397726,True,0.16045029527558974
-HeZS2-Prhc$_$2,9,-0.000710995632440851,True,0.19254035433070893
-HeZS2-Prhc$_$2,10,-0.16411255835698124,True,0.9332157972440944
-HeZS2-Prhc$_$2,11,-0.42530752853070447,True,0.5160450295275592
-HeZS2-Prhc$_$2,12,-5.262567579933375e-05,True,0.25672047244094465
-HeZS2-Prhc$_$2,13,-6.603138343545349e-05,True,0.41717076771653616
-HeZS2-Prhc$_$2,14,-0.0006296698822856328,True,0.22463041338582634
-HeZS2-Prhc$_$2,15,-0.00024265212505270028,True,0.28881053149606295
-HwX2H8Z4hY$_$2,0,,False,
-HwX2H8Z4hY$_$2,1,-0.8544949182803521,True,0.5161810433884297
