sample_id,modality,n_positions,top20_share,positive_fraction,negative_fraction,median_D
MMpo2bDk-DU$_$16,V,20,0.3949192327994669,0.7,0.3,0.00023964544137315
MMpo2bDk-DU$_$17,A,32,0.41124113590990985,0.59375,0.40625,0.0010763139774401498
MMpo2bDk-DU$_$17,T,32,0.5204479430779262,0.65625,0.34375,0.00549505123247695
MMpo2bDk-DU$_$17,V,32,0.4510135975400249,0.53125,0.46875,0.00023935735225669998
MMpo2bDk-DU$_$19,A,25,0.32466879981883323,0.44,0.56,0.0007741550604502
MMpo2bDk-DU$_$19,T,25,0.6533798353546825,0.4,0.6,0.0044170220692952
MMpo2bDk-DU$_$19,V,14,0.3257463703698213,0.5,0.5,0.000726635257403
MjaaudUc5-4$_$0,A,6,0.6318534689757168,0.3333333333333333,0.6666666666666666,0.00199006870388975
MjaaudUc5-4$_$0,T,6,0.5274051153653112,0.6666666666666666,0.3333333333333333,0.059378862380981404
MjaaudUc5-4$_$0,V,6,0.6583593690467636,0.3333333333333333,0.6666666666666666,0.00031477212905875
MjaaudUc5-4$_$1,A,17,0.4599238573582006,0.5882352941176471,0.4117647058823529,0.0012569328149159
MjaaudUc5-4$_$1,T,17,0.8256983679302257,0.35294117647058826,0.6470588235294118,0.0052497585614522
MjaaudUc5-4$_$1,V,17,0.41959004176438547,0.4117647058823529,0.5882352941176471,0.0002572337786356
MjaaudUc5-4$_$3,A,16,0.4479431471596019,0.5,0.5,0.0015444159507751
MjaaudUc5-4$_$3,T,16,0.63217665341377,0.5,0.5,0.009163583318392399
MjaaudUc5-4$_$3,V,16,0.41886373344726663,0.625,0.375,0.0005415131648381
MjaaudUc5-4$_$6,A,10,0.4211996359777653,0.6,0.4,0.0015961105624834001
MjaaudUc5-4$_$6,T,10,0.49053048418627987,0.7,0.3,0.0114451150099436
MjaaudUc5-4$_$6,V,10,0.4020858642816677,0.4,0.6,0.0006215522686639999
MoQmPA7Q07Q$_$1,A,26,0.46100439443890034,0.5,0.46153846153846156,0.00038636227448775003
MoQmPA7Q07Q$_$1,T,26,0.6230150719385649,0.46153846153846156,0.5384615384615384,0.008507157365481001
MoQmPA7Q07Q$_$1,V,26,0.5657380849525109,0.23076923076923078,0.6923076923076923,0.00036986668904615
MoQmPA7Q07Q$_$2,A,30,0.3374554355851237,0.5,0.5,0.00045190751552575
MoQmPA7Q07Q$_$2,T,30,0.6591258615208682,0.43333333333333335,0.5666666666666667,0.0022365053494770998
MoQmPA7Q07Q$_$2,V,30,0.42980849829133727,0.3333333333333333,0.5666666666666667,0.0002586940924326
N1X63d_jgmw$_$5,A,44,0.4161463271294193,0.6590909090909091,0.3409090909090909,0.0009995736181735
N1X63d_jgmw$_$5,T,44,0.5848856265313386,0.5227272727272727,0.4772727272727273,0.00711355172097675
N1X63d_jgmw$_$5,V,44,0.4156750806630166,0.4318181818181818,0.5681818181818182,0.00038310761253035
N5xfBtD6rLY$_$7,A,9,0.5371712947666163,0.4444444444444444,0.5555555555555556,0.0004672209421793
N5xfBtD6rLY$_$7,T,9,0.6601747271408932,0.8888888888888888,0.1111111111111111,0.0090924203395843
NoZsdSGnNpI$_$7,A,38,0.40592203830072127,0.5,0.5,0.0005728788673877
NoZsdSGnNpI$_$7,T,38,0.4951347955101072,0.4473684210526316,0.5526315789473685,0.00835080941518145
NoZsdSGnNpI$_$7,V,38,0.4634623830418638,0.3684210526315789,0.631578947368421,0.0005152088900407001
Nrurc5sMUOE$_$5,A,47,0.40661623637908356,0.5531914893617021,0.425531914893617,0.0006723900636037
Nrurc5sMUOE$_$5,T,47,0.6944999507590641,0.44680851063829785,0.5531914893617021,0.0098857382933298
Nrurc5sMUOE$_$5,V,47,0.38201394237710495,0.5319148936170213,0.46808510638297873,0.0001628597577412
Nrurc5sMUOE$_$7,A,15,0.3425643024987723,0.3333333333333333,0.6666666666666666,0.0034232487281163
Nrurc5sMUOE$_$7,T,15,0.5101847655690219,0.5333333333333333,0.4666666666666667,0.0257739722728729
Nrurc5sMUOE$_$7,V,15,0.2904737535280032,0.4666666666666667,0.5333333333333333,0.0005740970373153
Nrurc5sMUOE$_$8,A,37,0.4052846347213999,0.4864864864864865,0.5135135135135135,0.0005405570069948
Nrurc5sMUOE$_$8,T,37,0.4719299074740978,0.5405405405405406,0.4594594594594595,0.0103912577033042
Nrurc5sMUOE$_$8,V,37,0.41234897407423876,0.4594594594594595,0.5405405405405406,0.0002601866920789
NzvNW7vP-Co$_$4,A,16,0.3985334610830196,0.4375,0.5625,0.00124100471536315
NzvNW7vP-Co$_$4,T,16,0.6246052585220844,0.5625,0.4375,0.00561934957901635
NzvNW7vP-Co$_$4,V,16,0.33159941817707694,0.5,0.5,0.00039150441686305003
NzvNW7vP-Co$_$5,A,47,0.43839100582617074,0.574468085106383,0.425531914893617,0.000258594751358
NzvNW7vP-Co$_$5,T,47,0.536573115442394,0.46808510638297873,0.5319148936170213,0.0038785239060719
NzvNW7vP-Co$_$5,V,47,0.3553116294062082,0.425531914893617,0.574468085106383,0.0001092453797658
NzvNW7vP-Co$_$7,A,38,0.34975853260092205,0.5526315789473685,0.4473684210526316,0.0005334094166755
NzvNW7vP-Co$_$7,T,38,0.4764875824706743,0.4473684210526316,0.5526315789473685,0.00972355529665945
NzvNW7vP-Co$_$7,V,38,0.38453512903186904,0.5263157894736842,0.47368421052631576,0.00015198936065035
OLP0nCKwU6k$_$6,A,47,0.3832027931382355,0.5319148936170213,0.46808510638297873,0.0004596790919701
OLP0nCKwU6k$_$6,T,47,0.45977720192909904,0.5531914893617021,0.44680851063829785,0.0047946603347857
OLP0nCKwU6k$_$6,V,47,0.345703903168738,0.425531914893617,0.574468085106383,0.0001641667137543
OrYBtyO0aPI$_$1,A,17,0.3980733390017486,0.4117647058823529,0.5882352941176471,0.0011619590222835
OrYBtyO0aPI$_$1,T,17,0.46663620900404496,0.47058823529411764,0.5294117647058824,0.0136747422317663
OrYBtyO0aPI$_$1,V,5,0.3467272117380928,0.6,0.4,0.0014801658689975
OrYBtyO0aPI$_$4,A,6,0.6014744137002683,0.5,0.5,0.0020572816332181
OrYBtyO0aPI$_$4,T,6,0.5013561959040225,0.6666666666666666,0.3333333333333333,0.02989726513624185
OrYBtyO0aPI$_$4,V,6,0.584647611410432,0.3333333333333333,0.6666666666666666,0.0008622159560521001
PboaYD5hlG8$_$10,A,18,0.4288630342204444,0.3888888888888889,0.6111111111111112,0.00117078175147365
PboaYD5hlG8$_$10,T,18,0.5925094020252741,0.5,0.5,0.008622080087661702
PboaYD5hlG8$_$10,V,18,0.5314893227335017,0.2222222222222222,0.7777777777777778,0.0003938972949981
PboaYD5hlG8$_$2,A,16,0.38811729916542614,0.5625,0.4375,0.00124483058849965
PboaYD5hlG8$_$2,T,16,0.594633796773753,0.3125,0.6875,0.008302316069602949
PboaYD5hlG8$_$2,V,16,0.37250688232260615,0.625,0.375,0.0048239330450693
PboaYD5hlG8$_$3,A,17,0.4198307428688934,0.47058823529411764,0.5294117647058824,0.0009925663471221
PboaYD5hlG8$_$3,T,17,0.5463597046352294,0.5882352941176471,0.4117647058823529,0.0189194430907567
PboaYD5hlG8$_$3,V,17,0.4407419852772128,0.5294117647058824,0.47058823529411764,0.0016909738381703
PboaYD5hlG8$_$7,A,35,0.4110811510837548,0.6285714285714286,0.37142857142857144,0.001197300851345
PboaYD5hlG8$_$7,T,35,0.47293313915722646,0.37142857142857144,0.6285714285714286,0.0127487033605575
PboaYD5hlG8$_$7,V,35,0.39633474852465606,0.5714285714285714,0.42857142857142855,0.0010863492886225
PboaYD5hlG8$_$8,A,33,0.4288701111436232,0.48484848484848486,0.5151515151515151,0.0003227442502975
PboaYD5hlG8$_$8,T,33,0.6828349277322489,0.5454545454545454,0.45454545454545453,0.0071098506450653
PboaYD5hlG8$_$8,V,33,0.35093075938146356,0.0,0.0,1.4156103134155271e-06
PboaYD5hlG8$_$9,A,32,0.3752770706355429,0.4375,0.5625,0.0008521340787410001
PboaYD5hlG8$_$9,T,32,0.4765577598030331,0.5625,0.4375,0.00576038782795265
PboaYD5hlG8$_$9,V,32,0.3393146455537554,0.625,0.34375,1.0459373394648232e-05
Pt-D0LUHDSc$_$2,A,25,0.3984839689105261,0.6,0.32,0.0007388393084208
Pt-D0LUHDSc$_$2,T,25,0.5685061083902803,0.48,0.52,0.0094970266024271
Pt-D0LUHDSc$_$2,V,12,0.34379317802359594,0.5833333333333334,0.4166666666666667,0.0024092147747675
PwapK9d8IGk$_$4,A,45,0.41264415857042913,0.5777777777777777,0.4222222222222222,0.0003707930445671
PwapK9d8IGk$_$4,T,45,0.5029295919277668,0.5333333333333333,0.4666666666666667,0.0078770698358615
PwapK9d8IGk$_$4,V,45,0.47056113762657725,0.4222222222222222,0.5777777777777777,0.0002077898631493
PyQrAYl1bFs$_$0,A,9,0.4263270576068518,0.6666666666666666,0.3333333333333333,0.0013333012660344
PyQrAYl1bFs$_$0,T,9,0.5178614962632565,0.5555555555555556,0.4444444444444444,0.0074398269255956
PyQrAYl1bFs$_$0,V,9,0.2781219045940153,0.5555555555555556,0.4444444444444444,0.0066075374682744
PyQrAYl1bFs$_$3,A,14,0.37290621098176713,0.5,0.5,0.00102457900842025
PyQrAYl1bFs$_$3,T,14,0.5504708497414598,0.42857142857142855,0.5714285714285714,0.00899615387121835
PyQrAYl1bFs$_$3,V,14,0.3403941381806316,0.5714285714285714,0.42857142857142855,0.0006865908702214
PyQrAYl1bFs$_$4,A,19,0.3651887700757973,0.631578947368421,0.3684210526315789,0.0019210974375406
PyQrAYl1bFs$_$4,T,19,0.4846628909883645,0.5789473684210527,0.42105263157894735,0.0124847441911697
PyQrAYl1bFs$_$4,V,19,0.3561945695648903,0.5789473684210527,0.42105263157894735,0.0006489008665084
Q4WzApjaCNI$_$0,A,13,0.3267457262863032,0.46153846153846156,0.5384615384615384,0.0032561272382736
Q4WzApjaCNI$_$0,T,13,0.4391226273938573,0.5384615384615384,0.46153846153846156,0.0254167169332504
Q7S0tX4FUNA$_$4,A,18,0.4466800057732717,0.5,0.5,0.0019563809037208
Q7S0tX4FUNA$_$4,T,18,0.616078326716095,0.5555555555555556,0.4444444444444444,0.0361902130146821
Q7S0tX4FUNA$_$4,V,18,0.4288748363265295,0.6111111111111112,0.3888888888888889,0.00128191088636715
Q7S0tX4FUNA$_$7,A,10,0.37232700497749033,0.5,0.5,0.002664066851139
Q7S0tX4FUNA$_$7,T,10,0.6088364528749514,0.5,0.5,0.0111765079200267
Q7S0tX4FUNA$_$8,A,15,0.38683568078854824,0.4,0.6,0.0008760641018549
Q7S0tX4FUNA$_$8,T,15,0.49954969288968004,0.5333333333333333,0.4666666666666667,0.0313893953959147
Q7S0tX4FUNA$_$8,V,15,0.345491343834968,0.5333333333333333,0.4666666666666667,0.0024931778510411
Qa6Yz62V-Yc$_$0,A,32,0.401499496926798,0.4375,0.5625,0.00115803504983575
Qa6Yz62V-Yc$_$0,T,32,0.5303019538734555,0.5,0.5,0.01398980493346845
Qa6Yz62V-Yc$_$0,V,32,0.4972119938125472,0.4375,0.5625,0.00043658291300135
QjcQx8_PQfw$_$10,A,24,0.30418310829610834,0.7083333333333334,0.2916666666666667,0.0006544888019561
QjcQx8_PQfw$_$10,T,24,0.5059956658211313,0.5,0.5,0.0062647312879562
QjcQx8_PQfw$_$10,V,24,0.3534193675794297,0.3333333333333333,0.6666666666666666,0.001070017615954
QjcQx8_PQfw$_$7,A,22,0.4164312946448082,0.5909090909090909,0.4090909090909091,0.0014635228241483
QjcQx8_PQfw$_$7,T,22,0.6105306725327135,0.5,0.5,0.0136687314758698
QjcQx8_PQfw$_$7,V,22,0.4023584248850455,0.5454545454545454,0.45454545454545453,0.00103516876697535
QpchvHpGFc8$_$3,A,23,0.41744810102713376,0.391304347826087,0.6086956521739131,0.0010716766119003
QpchvHpGFc8$_$3,T,23,0.5053126745484574,0.30434782608695654,0.6956521739130435,0.0203625112771987
QpchvHpGFc8$_$3,V,23,0.3351829133965744,0.5652173913043478,0.43478260869565216,0.0019596566756566
RArhIHk4Qs4$_$1,A,36,0.4330687778370144,0.4722222222222222,0.5277777777777778,0.0009237776199976
RArhIHk4Qs4$_$1,T,36,0.6071490526565917,0.5555555555555556,0.4444444444444444,0.00704775253931675
RArhIHk4Qs4$_$1,V,36,0.5671824523324214,0.3611111111111111,0.6388888888888888,0.0008281916379928
RArhIHk4Qs4$_$13,A,12,0.4409498273282088,0.6666666666666666,0.3333333333333333,0.00209998587767275
RArhIHk4Qs4$_$13,T,12,0.5270868115323541,0.25,0.75,0.0363141112029552
RArhIHk4Qs4$_$13,V,12,0.434392294032891,0.4166666666666667,0.5833333333333334,0.00054765616854025
RArhIHk4Qs4$_$16,A,20,0.40877291555585143,0.6,0.4,0.00119819492101665
RArhIHk4Qs4$_$16,T,20,0.5899005333602928,0.45,0.55,0.0149215186635653
RArhIHk4Qs4$_$16,V,20,0.4026057160457543,0.35,0.65,0.0003789315621058
RArhIHk4Qs4$_$17,A,6,0.4090300544175863,0.5,0.5,0.00295286873976385
RArhIHk4Qs4$_$17,T,6,0.687299263906625,0.16666666666666666,0.8333333333333334,0.03513236840565995
RArhIHk4Qs4$_$17,V,6,0.4677582601732153,0.3333333333333333,0.6666666666666666,0.00137181580066675
RArhIHk4Qs4$_$19,A,10,0.34807321063951496,0.3,0.7,0.0016753772894541
RArhIHk4Qs4$_$19,T,10,0.3099226284077418,0.6,0.4,0.007477696364124551
RArhIHk4Qs4$_$19,V,10,0.38470144265932693,0.7,0.3,0.0007123568405707
RArhIHk4Qs4$_$2,A,30,0.40504580820718217,0.5,0.5,0.0009665420899787999
RArhIHk4Qs4$_$2,T,30,0.3885414375279425,0.4666666666666667,0.5333333333333333,0.0117219711343447
RArhIHk4Qs4$_$2,V,30,0.41645069856781214,0.26666666666666666,0.7333333333333333,0.0027441059549649
RArhIHk4Qs4$_$21,A,7,0.47904090835802193,0.42857142857142855,0.5714285714285714,0.0027824242909749
RArhIHk4Qs4$_$21,T,7,0.5753704939606722,0.5714285714285714,0.42857142857142855,0.0208736459414164
RArhIHk4Qs4$_$21,V,4,0.45401144083374134,0.75,0.25,0.00251025209824235
RArhIHk4Qs4$_$6,A,26,0.36243937159351214,0.46153846153846156,0.5384615384615384,0.00090387774010495
RArhIHk4Qs4$_$6,T,26,0.5300685842625527,0.5,0.5,0.013565247567991351
RArhIHk4Qs4$_$6,V,26,0.37527451022205544,0.34615384615384615,0.6538461538461539,0.0011837196846802502
RArhIHk4Qs4$_$7,A,14,0.46828302680481293,0.5714285714285714,0.42857142857142855,0.00171816721558565
RArhIHk4Qs4$_$7,T,14,0.4978523036669187,0.35714285714285715,0.6428571428571429,0.014861023674408549
RArhIHk4Qs4$_$7,V,14,0.5711657191168071,0.7142857142857143,0.2857142857142857,0.00061329640448085
RArhIHk4Qs4$_$8,A,8,0.42687315940889003,0.5,0.5,0.00112945834795625
RArhIHk4Qs4$_$8,T,8,0.6883918231019971,0.375,0.625,0.03123142321904495
RArhIHk4Qs4$_$8,V,8,0.4710855446037252,0.375,0.625,0.0012884587049484001
ROcTx5VEn7o$_$1,A,12,0.4918434712694188,0.4166666666666667,0.5833333333333334,0.002318016719073
ROcTx5VEn7o$_$1,T,12,0.4153663299221,0.5,0.5,0.012940529889116651
ROcTx5VEn7o$_$1,V,12,0.4954599200928051,0.5833333333333334,0.4166666666666667,0.0009220452047884
ROcTx5VEn7o$_$11,A,35,0.36929273340820873,0.5428571428571428,0.45714285714285713,0.0008154685298601
ROcTx5VEn7o$_$11,T,35,0.4199787861925425,0.42857142857142855,0.5714285714285714,0.0084001744786898
ROcTx5VEn7o$_$11,V,35,0.5575343764058273,0.2857142857142857,0.7142857142857143,0.0006309325496355
ROcTx5VEn7o$_$5,A,24,0.417702562468491,0.5416666666666666,0.4583333333333333,0.00071571518977475
ROcTx5VEn7o$_$5,T,24,0.6786699679318773,0.5833333333333334,0.4166666666666667,0.0058258778105178995
ROcTx5VEn7o$_$5,V,24,0.4503314271211207,0.6666666666666666,0.3333333333333333,0.0009680458654959499
ROcTx5VEn7o$_$9,A,15,0.33413558157666046,0.6,0.4,0.0012714198480049
ROcTx5VEn7o$_$9,T,15,0.3332424660750246,0.5333333333333333,0.4666666666666667,0.0251251471539338
ROcTx5VEn7o$_$9,V,15,0.48923382731007004,0.4,0.6,0.0005647782236337
RrGpzInAwCg$_$0,A,17,0.46935092642621984,0.47058823529411764,0.5294117647058824,0.0007127523422241
RrGpzInAwCg$_$0,T,17,0.5648824207299896,0.4117647058823529,0.5882352941176471,0.0053400148948033
RrGpzInAwCg$_$0,V,17,0.45936729141586624,0.23529411764705882,0.7647058823529411,0.0001278469959894
RzOFxDk26p0$_$0,A,24,0.3596726409512102,0.5,0.5,0.00079202403624845
RzOFxDk26p0$_$0,T,24,0.5115315201026288,0.5416666666666666,0.4583333333333333,0.01327743629614505
RzOFxDk26p0$_$0,V,24,0.3723592557692247,0.4583333333333333,0.5416666666666666,5.6187311808268234e-05
RzOFxDk26p0$_$1,A,46,0.3954778758419475,0.5652173913043478,0.41304347826086957,0.00027181208133695
RzOFxDk26p0$_$1,T,46,0.6867382749812808,0.5,0.5,0.0013549923896789
RzOFxDk26p0$_$1,V,46,0.480056058645968,0.2391304347826087,0.10869565217391304,1.1667609214782717e-05
SHa756SwGJQ$_$0,A,16,0.564687636444591,0.5625,0.4375,0.0009811818599700498
SHa756SwGJQ$_$0,T,16,0.661047302313532,0.5625,0.4375,0.0106374286115169
SHa756SwGJQ$_$0,V,1,1.0,0.0,1.0,0.0543683220942815
SHa756SwGJQ$_$2,A,30,0.35722774725936896,0.5,0.5,0.0006759713093438999
SHa756SwGJQ$_$2,T,30,0.4821462090339987,0.5666666666666667,0.43333333333333335,0.00869251042604445
SHa756SwGJQ$_$2,V,30,0.372979390431182,0.4,0.6,0.0011746337016423
SHa756SwGJQ$_$4,A,15,0.44211618103488076,0.6,0.4,0.0011040577664971
SHa756SwGJQ$_$4,T,15,0.5621439487643907,0.7333333333333333,0.26666666666666666,0.0126562525207797
SHa756SwGJQ$_$4,V,15,0.503888909804296,0.7333333333333333,0.26666666666666666,0.0001897644251585
SHa756SwGJQ$_$6,A,13,0.3560833770265906,0.5384615384615384,0.46153846153846156,0.0025451605518658
SHa756SwGJQ$_$6,T,13,0.5637776630451614,0.38461538461538464,0.6153846153846154,0.0084455087780952
SHa756SwGJQ$_$6,V,13,0.44150548571610837,0.46153846153846156,0.5384615384615384,0.000110534330209
SHa756SwGJQ$_$7,A,16,0.45727416624969,0.5,0.5,0.0009833923541009001
SHa756SwGJQ$_$7,T,16,0.4788478248472801,0.4375,0.5625,0.0071624574872354
SHa756SwGJQ$_$7,V,16,0.4400225157828035,0.375,0.5625,0.0009417023199299499
TH32jop4FiI$_$15,A,22,0.45364351892395544,0.36363636363636365,0.6363636363636364,0.00110400468111035
TH32jop4FiI$_$15,T,22,0.8308746294221507,0.5,0.5,0.00499548514684035
TH32jop4FiI$_$15,V,22,0.4054489278391579,0.5909090909090909,0.4090909090909091,0.0006129642327626
TH32jop4FiI$_$17,A,29,0.38709873753430807,0.5517241379310345,0.4482758620689655,0.0014755601684252
TH32jop4FiI$_$17,T,29,0.4661704656723689,0.6206896551724138,0.3793103448275862,0.0130441933870315
TH32jop4FiI$_$17,V,29,0.47988071805418686,0.4482758620689655,0.5517241379310345,0.0005421563982963
TWszOxkOV0w$_$1,A,38,0.39271262459310496,0.5,0.5,0.0013824167350927502
TWszOxkOV0w$_$1,T,38,0.6294766790339882,0.42105263157894735,0.5789473684210527,0.01816725482543305
TWszOxkOV0w$_$1,V,38,0.34464451012382097,0.5263157894736842,0.47368421052631576,0.00060418061912055
TXCXFYIc3Yo$_$16,A,26,0.4745907099661739,0.46153846153846156,0.5384615384615384,0.0010536859432856
TXCXFYIc3Yo$_$16,T,26,0.55094040866395,0.6153846153846154,0.38461538461538464,0.0106006488204002
TXCXFYIc3Yo$_$16,V,26,0.6453036137225885,0.15384615384615385,0.8461538461538461,0.0003577296932538
TXCXFYIc3Yo$_$2,A,20,0.34129936932504806,0.5,0.5,0.0016431435942649499
TXCXFYIc3Yo$_$2,T,20,0.5370568910972882,0.55,0.45,0.0161349773406982
TXCXFYIc3Yo$_$2,V,20,0.37781960748045884,0.55,0.45,0.0007181217273076
TXCXFYIc3Yo$_$6,A,21,0.4594632047936882,0.3333333333333333,0.6666666666666666,0.0010018348693847
TXCXFYIc3Yo$_$6,T,21,0.6511280925488873,0.2857142857142857,0.7142857142857143,0.0184733271598815
TXCXFYIc3Yo$_$6,V,21,0.38016271163905185,0.6666666666666666,0.3333333333333333,0.0004535565773646
TXCXFYIc3Yo$_$7,A,41,0.3660115718345215,0.4878048780487805,0.5121951219512195,0.0010886391003926
TXCXFYIc3Yo$_$7,T,41,0.7139498408371023,0.5609756097560976,0.43902439024390244,0.0073168675104777
TXCXFYIc3Yo$_$7,V,41,0.3157633001986044,0.4634146341463415,0.5365853658536586,0.0004392117261886
TYJzg5IJN8o$_$0,A,30,0.3536411479981441,0.43333333333333335,0.5333333333333333,0.00034556289513900003
TYJzg5IJN8o$_$0,T,30,0.6115762638327814,0.3,0.7,0.003953476746877
TYJzg5IJN8o$_$0,V,30,0.391081732324156,0.4666666666666667,0.5333333333333333,0.0007863144079843999
TYJzg5IJN8o$_$10,A,28,0.4569179401723843,0.5357142857142857,0.4642857142857143,0.00063578474024925
TYJzg5IJN8o$_$10,T,28,0.6572539398891621,0.42857142857142855,0.5714285714285714,0.0038732977894444503
TYJzg5IJN8o$_$10,V,28,0.4125316197567379,0.5357142857142857,0.4642857142857143,0.0004391193700333
TYJzg5IJN8o$_$11,A,48,0.4293865524035565,0.5416666666666666,0.4166666666666667,0.00041641822705659997
TYJzg5IJN8o$_$11,T,48,0.45606522077339173,0.5625,0.4375,0.0046604244659344
TYJzg5IJN8o$_$11,V,48,0.3767040839117141,0.4791666666666667,0.5208333333333334,0.00030393091340855
TYJzg5IJN8o$_$14,A,29,0.4097390250840671,0.4827586206896552,0.5172413793103449,0.0005318820476531
TYJzg5IJN8o$_$14,T,29,0.592992647593098,0.6206896551724138,0.3793103448275862,0.0043193300565083
TYJzg5IJN8o$_$14,V,29,0.3645862910120723,0.4827586206896552,0.5172413793103449,0.0001992881298065
TYJzg5IJN8o$_$4,A,33,0.5725637889682493,0.6363636363636364,0.36363636363636365,0.0003283619880676
TYJzg5IJN8o$_$4,T,33,0.5390742911993727,0.6060606060606061,0.3939393939393939,0.0056159794330596
TYJzg5IJN8o$_$4,V,33,0.49957664090373916,0.5757575757575758,0.42424242424242425,0.000317245721817
TYJzg5IJN8o$_$7,A,24,0.44190815626770624,0.5416666666666666,0.4583333333333333,0.0011245807011921998
TYJzg5IJN8o$_$7,T,24,0.5471065212882036,0.5833333333333334,0.4166666666666667,0.01995009308060005
TYJzg5IJN8o$_$7,V,24,0.33129366912366526,0.7083333333333334,0.2916666666666667,0.00123682493964825
Uc_6d-fkZEc$_$3,A,15,0.3685937899975954,0.5333333333333333,0.4666666666666667,0.0015115439891815
Uc_6d-fkZEc$_$3,T,15,0.5495144795987239,0.4,0.6,0.0086850623289744
Uc_6d-fkZEc$_$3,V,15,0.3581664997800229,0.4666666666666667,0.4666666666666667,9.999672571818034e-05
UlTJmndbGHM$_$1,A,16,0.4366589053770015,0.6875,0.3125,0.00046826402346284996
UlTJmndbGHM$_$1,T,16,0.5975857202756655,0.4375,0.5625,0.008491431673367751
UlTJmndbGHM$_$1,V,13,0.43804123536975453,0.46153846153846156,0.5384615384615384,0.0001574655373891
UlTJmndbGHM$_$4,A,19,0.359256506277068,0.3684210526315789,0.631578947368421,0.0015191038449605
UlTJmndbGHM$_$4,T,19,0.5661410899506549,0.3684210526315789,0.631578947368421,0.0117700050274531
VbV9S4svrTg$_$13,A,8,0.43348901306364707,0.625,0.375,0.00408540541927015
VbV9S4svrTg$_$13,T,8,0.4195878831530361,0.625,0.375,0.0288806147873401
VbV9S4svrTg$_$13,V,8,0.46201509906546834,0.375,0.625,0.00142499059438705
VbV9S4svrTg$_$3,A,15,0.3653510624735487,0.4,0.6,0.0012781675904989
VbV9S4svrTg$_$3,T,15,0.5076539470671138,0.6,0.4,0.0203440344582001
VbV9S4svrTg$_$3,V,15,0.4167798833638262,0.4,0.6,0.0004212328543265
VbV9S4svrTg$_$7,A,8,0.3495610395890598,0.375,0.625,0.00150851160287855
VbV9S4svrTg$_$7,T,8,0.5352341535048067,0.75,0.25,0.0215541099508603
VbV9S4svrTg$_$7,V,8,0.440333234725709,0.5,0.375,0.00031946847836175
VbV9S4svrTg$_$8,A,13,0.4532986059885352,0.7692307692307693,0.23076923076923078,0.0026533231139183
VbV9S4svrTg$_$8,T,13,0.5645463728671413,0.5384615384615384,0.46153846153846156,0.0163791626691818
VbV9S4svrTg$_$8,V,13,0.40721413894792335,0.46153846153846156,0.5384615384615384,0.0007291138172149
VinxKpWioTo$_$0,A,10,0.4878436561222342,0.7,0.3,0.0019551813602447
VinxKpWioTo$_$0,T,10,0.38417419618500515,0.4,0.6,0.023113563656806897
VinxKpWioTo$_$0,V,10,0.4451397203100299,0.3,0.7,0.00138715282082555
VinxKpWioTo$_$1,A,48,0.40356982747322506,0.5833333333333334,0.4166666666666667,0.0003496507803599
VinxKpWioTo$_$1,T,48,0.7017659432625599,0.4791666666666667,0.5208333333333334,0.0011721452077229
VinxKpWioTo$_$1,V,48,0.3980778516853575,0.4583333333333333,0.5208333333333334,0.0003408789634704
VinxKpWioTo$_$3,A,28,0.3982343405179221,0.5,0.5,0.0007028629382451
VinxKpWioTo$_$3,T,28,0.517719243875498,0.6785714285714286,0.32142857142857145,0.00496124476194375
VinxKpWioTo$_$3,V,28,0.35383815312513317,0.4642857142857143,0.5357142857142857,0.00117116918166475
VinxKpWioTo$_$5,A,20,0.45485412562392563,0.6,0.4,0.0004967351754506
VinxKpWioTo$_$5,T,20,0.513462920124766,0.6,0.4,0.0055590371290842495
VinxKpWioTo$_$5,V,20,0.3194494165508858,0.5,0.5,0.0015872816244760501
ViyQVpGW05w$_$1,A,17,0.46325213989882663,0.7058823529411765,0.29411764705882354,0.0012632608413696
ViyQVpGW05w$_$1,T,17,0.5082384510988561,0.5294117647058824,0.4117647058823529,0.008293479681015
ViyQVpGW05w$_$1,V,17,0.3635254418958759,0.5294117647058824,0.47058823529411764,0.0004404286543528
ViyQVpGW05w$_$4,A,13,0.43363052835100974,0.46153846153846156,0.5384615384615384,0.0022742276390393
ViyQVpGW05w$_$4,T,13,0.5062395266768631,0.46153846153846156,0.5384615384615384,0.0297118624051411
ViyQVpGW05w$_$4,V,13,0.29001005788025397,0.6153846153846154,0.38461538461538464,0.0012717892726262
ViyQVpGW05w$_$6,A,25,0.37101293352688386,0.6,0.36,0.0010502139727274
ViyQVpGW05w$_$6,T,25,0.45500069756998734,0.6,0.4,0.005880898485581
ViyQVpGW05w$_$6,V,25,0.3688278780820599,0.72,0.28,0.0003750137984752
Vuay0mVKkik$_$3,A,26,0.4130024869061736,0.5769230769230769,0.4230769230769231,0.0009573325514793
Vuay0mVKkik$_$3,T,26,0.6238033729005945,0.5384615384615384,0.46153846153846156,0.0132880037029584
Vuay0mVKkik$_$3,V,26,0.37056630630852533,0.46153846153846156,0.5384615384615384,0.00070488701264055
WmQF5RmbsVQ$_$6,A,48,0.4726825102841745,0.5,0.4583333333333333,0.0004841734965642
WmQF5RmbsVQ$_$6,T,48,0.4832634980743766,0.3958333333333333,0.6041666666666666,0.00410492718219755
WmQF5RmbsVQ$_$6,V,48,0.49240804651355147,0.2708333333333333,0.7291666666666666,0.0007009779413541
