sample_id,modality,D,phi_class,phi_score_raw,observed
80855$_$15,A,0.01390470067660014,-0.0961744338274002,-0.054934442043304485,19
80855$_$15,V,0.0,0.0,0.0,0
80855$_$17,T,0.179953063527743,0.2895711660385132,-0.3747723003228505,30
80855$_$17,A,0.06154822806517283,0.09168063104152678,-0.20970799525578815,30
80855$_$17,V,0.04597846666971842,0.06996433436870575,-0.2392657895882924,16
80855$_$0,T,0.20038015767931938,0.260233610868454,0.5158585968116918,1
80855$_$0,A,0.033164484426379204,0.06629864871501923,-0.09212265660365423,1
80855$_$0,V,0.05670066798726718,0.0745033472776413,-0.3291143265863259,1
80855$_$3,T,0.24955412186682224,0.20649119714895883,0.8482821782430013,3
80855$_$3,A,0.040197844306627914,-0.03382152815659841,0.11989522104461986,3
80855$_$3,V,0.03238497177759806,-0.042923470338185624,-0.07736750567952791,3
80855$_$2,T,0.3821606934070587,0.419448251525561,1.1698228518168132,5
80855$_$2,A,0.008229613304138184,-0.08462863167126974,-0.17462905248006183,5
80855$_$2,V,0.02834962805112203,-0.099411075313886,-0.30274554093678785,5
80855$_$7,T,0.22602844486633938,0.18777398268381754,0.8137137293815613,7
80855$_$7,A,0.010492679973443348,-0.07994165023167928,-0.1949827671051025,7
80855$_$7,V,0.04359633972247441,-0.0954854687054952,-0.41680094599723816,7
80855$_$20,T,0.19936357935269672,0.23738469680150348,0.6741575251022975,16
80855$_$20,A,0.010409685472647348,0.026461829741795857,-0.08029798169930777,16
80855$_$20,V,0.009695455431938171,0.011453141768773394,-0.2413167854150136,16
830KzUc6CbU$_$0,T,0.1727695812781652,0.21812077363332108,0.6065096283952394,18
830KzUc6CbU$_$0,A,0.00725950300693512,0.032176529367764786,-0.0951517422993978,18
830KzUc6CbU$_$0,V,0.022104660669962566,0.04363310833772023,-0.1609880154331525,18
830KzUc6CbU$_$13,T,0.1181689699490865,0.1997924894094467,-0.23248063027858734,47
830KzUc6CbU$_$13,A,0.03668145835399628,0.07027450203895569,-0.06203573942184448,47
830KzUc6CbU$_$13,V,0.0845497449239095,0.12655682861804962,-0.2976662069559097,41
84140$_$0,T,0.4070698829988638,0.4632820188999176,1.5270206729571025,22
84140$_$0,A,0.03282094995180766,-0.034033820033073425,0.04226507494846983,22
84140$_$0,V,0.017943660418192547,-0.030882224440574646,-0.12868296851714456,22
84140$_$5,T,0.4289455749094486,0.6005685826142628,-1.484503629306952,48
84140$_$5,A,0.019821067651112873,0.03248292704423268,-0.12453280637661619,48
84140$_$5,V,0.010307302077611288,0.02630624671777089,-0.05695034066836043,48
89835$_$1,T,0.19154874980449677,0.15015249947706857,0.7287100379665692,18
89835$_$1,A,0.005471778412659963,-0.06040512522061666,-0.1574846530954043,18
89835$_$1,V,0.059867056707541146,0.016323323051134743,-0.13847644130388892,18
89835$_$0,T,0.14777844150861105,0.0949966162443161,0.5872826327880224,13
89835$_$0,A,0.010718055069446564,-0.05388695001602172,-0.13982270161310834,13
89835$_$0,V,0.0156031201283137,-0.07191117107868193,-0.21861046055952707,13
89835$_$4,T,0.3582049831748009,0.5400960296392441,-1.2573839674393337,48
89835$_$4,A,0.019710888465245564,0.04226426780223846,-0.09203096727530162,48
89835$_$4,V,0.02826535701751709,0.070773184299469,-0.20329035321871441,48
89835$_$7,T,0.3229049990574519,0.5023544579744339,-0.9632214208443958,41
89835$_$7,A,0.0307402511437734,0.04530893266201019,-0.1605689724286397,41
89835$_$7,V,0.03841734925905863,0.07503071427345276,-0.19920348127683007,41
8eaYvALnJ0o$_$1,T,0.17085852846503258,0.15988013645013172,0.44120966146389645,24
8eaYvALnJ0o$_$1,A,0.03504147628943125,-0.017472783724466957,0.043134572605292,24
8eaYvALnJ0o$_$1,V,0.03063093622525533,-0.01992314557234446,-0.12114917238553365,24
8eaYvALnJ0o$_$0,T,0.4495686739683151,0.4870308488607406,1.6923450579245887,14
8eaYvALnJ0o$_$0,A,0.029056052366892494,-0.038861274719238274,0.04428302248318993,14
8eaYvALnJ0o$_$0,V,0.010610759258270264,-0.05566190183162689,-0.16136219600836435,14
8x_nCOh6Wmc$_$6,T,0.33627163618803024,0.41636600097020465,0.9995873371760049,47
8x_nCOh6Wmc$_$6,A,0.020084445675214134,-0.04488002757231395,-0.04595633347829183,47
8x_nCOh6Wmc$_$6,V,0.026043439904848732,-0.017803991834322613,-0.13713129361470539,47
96642$_$1,T,0.13717225225021443,0.22044440607229865,0.31234614426891005,25
96642$_$1,A,0.008744163749118645,0.031044031182924904,-0.15584073339899382,25
96642$_$1,V,0.007429962046444416,0.04002613822619121,-0.09750384216507274,25
96642$_$3,T,0.4314772437016169,0.4888478964567184,1.5296928634246187,17
96642$_$3,A,0.016705493132273354,-0.07442486286163329,-0.04403489331404373,17
96642$_$3,V,0.01899176836013794,-0.030349716544151306,-0.12704662481943763,3
96642$_$2,T,0.25467753410339355,0.39560648798942566,0.5614600305755932,18
96642$_$2,A,0.03460382670164108,0.06426785886287689,-0.024462396899859115,18
96642$_$2,V,0.017004167040189106,0.005724057555198668,-0.13928278038899106,18
96642$_$4,T,0.016918505231539406,0.007716218630472818,0.12794947065412998,35
96642$_$4,A,0.06110248869905869,0.10163042942682901,-0.2273439522832632,35
96642$_$4,V,0.008674162129561106,0.026924858490626015,-0.04711850360035896,34
99501$_$10,T,0.054406830575317144,0.06365988651911417,0.23463525188465909,21
99501$_$10,A,0.012627014424651861,0.027005369464556374,-0.08433120759824911,21
99501$_$10,V,0.01825018087401986,0.033867533008257546,-0.1542354008803765,21
99501$_$13,T,0.377890611688296,0.5587629278500874,-1.2393963187932968,38
99501$_$13,A,0.02633772293726603,0.04257765909036,-0.20208530128002167,38
99501$_$13,V,0.01619909207026164,0.04011598726113637,-0.10081967711448672,38
99501$_$1,T,0.14936638126770654,0.22382741173108417,0.42180919647216797,18
99501$_$1,A,0.015400869150956472,0.009565000732739765,-0.07815928012132645,18
99501$_$1,V,0.029562232395013172,0.07328606148560841,-0.10718610137701035,18
99501$_$0,T,0.15700590486327806,0.17083423833052316,0.5798824553688366,1
99501$_$0,A,0.019020152588685352,-0.02743153770764669,0.008751121660073607,1
99501$_$0,V,0.048787981271743774,-0.1294698764880498,-0.1505098740259806,1
99501$_$5,T,0.1367760250965754,0.24177828927834827,-0.16111669441064197,39
99501$_$5,A,0.02209794024626414,0.04338470598061879,-0.08317485948403675,39
99501$_$5,V,0.03726630906263987,0.06619890530904134,-0.13718642791112265,39
99501$_$7,T,0.04159097792580724,0.06379831333955129,0.14399515356247622,18
99501$_$7,A,0.011329594844331345,0.03051019211610158,-0.0784647196220855,18
99501$_$7,V,0.01892405957914889,0.04934953649838765,-0.0903402358914415,18
9QI-9w_VdB4$_$0,T,0.04550295571486155,-0.03732615212599436,0.3121420728663603,24
9QI-9w_VdB4$_$0,A,0.0757116296639045,0.051271786292394,0.12045517067114511,24
9QI-9w_VdB4$_$0,V,0.04033698389927546,0.006657486160596207,-0.1289586958785852,24
AG5EY8ZaFj4$_$3,T,0.22335534542798996,0.2654864639043808,0.6032712236046791,17
AG5EY8ZaFj4$_$3,A,0.014040748278299967,-0.073833629488945,-0.06226105988025664,17
AG5EY8ZaFj4$_$3,V,0.03872383137543996,-0.09490031003952026,-0.2809104546904564,17
AG5EY8ZaFj4$_$15,T,0.14067977418502173,0.2058282742897669,0.38843925545612973,26
AG5EY8ZaFj4$_$15,A,0.00417435293396314,0.03365535537401835,-0.08626915266116458,26
AG5EY8ZaFj4$_$15,V,0.014269369343916576,0.03182643155256907,-0.17575338979562125,26
Arh2TKRi_mg$_$15,T,0.3847726956009865,0.46139157811800635,1.2006753211220105,23
Arh2TKRi_mg$_$15,A,0.024309247732162476,-0.04243030150731404,0.015897368391354902,23
Arh2TKRi_mg$_$15,V,0.019654234250386555,-0.06284408768018086,-0.24480419109265011,23
Arh2TKRi_mg$_$14,T,0.25990359112620354,0.31088486810525257,0.7119482407967249,22
Arh2TKRi_mg$_$14,A,0.03357855478922526,-0.017227972547213234,0.023037935296694456,22
Arh2TKRi_mg$_$14,V,0.015269736448923746,-0.03411264220873515,-0.10288654764493305,22
Arh2TKRi_mg$_$16,T,0.26240974105894566,0.3251433024803797,0.712168683608373,32
Arh2TKRi_mg$_$16,A,0.04384933908780416,0.0038076887528101615,0.08833994840582213,32
Arh2TKRi_mg$_$16,V,0.027710571885108948,-0.0135787030061086,-0.014571561167637474,32
Arh2TKRi_mg$_$19,T,0.3121290107568105,0.3267967104911804,1.1956439465284345,21
Arh2TKRi_mg$_$19,A,0.032179832458496094,-0.0077684819698333775,-0.021869078278541558,21
Arh2TKRi_mg$_$19,V,0.012085606654485067,-0.05991604924201965,-0.21388807892799377,21
Arh2TKRi_mg$_$32,T,0.4211755419770876,0.4784531990687052,1.8096087848146756,28
Arh2TKRi_mg$_$32,A,0.017277687788009644,-0.044319157799084984,-0.02861136446396506,28
Arh2TKRi_mg$_$32,V,0.030160496632258095,0.01622536281744639,0.06748161216576892,28
Arh2TKRi_mg$_$28,T,0.31352586795886356,0.47959213952223456,-0.7092426667610803,16
Arh2TKRi_mg$_$28,A,0.0233231782913208,0.038771520058314,-0.05198290447394052,16
Arh2TKRi_mg$_$28,V,0.015313953161239624,0.022818530599276222,-0.09259111682573956,16
Arh2TKRi_mg$_$3,T,0.27801504731178284,0.3188298592964808,0.8522424350182214,32
Arh2TKRi_mg$_$3,A,0.03218528131643931,-0.015436430772145592,-0.014324968059857671,32
Arh2TKRi_mg$_$3,V,0.024950941403706867,-0.007205550869305931,-0.05770506461461386,32
AxNy9TeTLq8$_$0,T,0.36759011819958687,0.449294164776802,1.5228860154747963,38
AxNy9TeTLq8$_$0,A,0.024750600258509316,-0.011053964495658878,0.088614758104086,38
AxNy9TeTLq8$_$0,V,0.04274543126424153,0.018087834119796753,0.1359178684651852,38
BSKAHXFYF_I$_$1,T,0.11688882174591224,0.23138570288817084,0.21144939648608363,13
BSKAHXFYF_I$_$1,A,0.015953614376485348,0.028385529915491738,0.07636592785517374,13
BSKAHXFYF_I$_$1,V,0.03326902041832606,-0.0029504646857579538,-0.16704919127126533,13
BSKAHXFYF_I$_$3,T,0.11295700073242188,0.17250825961430866,0.42016628881295526,32
BSKAHXFYF_I$_$3,A,0.029290474951267242,0.006166388591130573,0.020556663473447166,32
BSKAHXFYF_I$_$3,V,0.04892229040463766,0.08385392030080159,-0.2050508062044779,2
BSKAHXFYF_I$_$7,T,0.15445764114459357,0.24690119425455725,0.40746914874762297,14
BSKAHXFYF_I$_$7,A,0.018199415101359286,0.042293707529703774,0.04623211361467837,14
BSKAHXFYF_I$_$7,V,0.06648552417755127,0.09078464905420938,-0.2702813195064664,3
BSKAHXFYF_I$_$8,T,0.257807361582915,0.29801403979460395,0.7153986444075902,16
BSKAHXFYF_I$_$8,A,0.032549815873305,-0.03527100880940755,0.04031606515248617,16
BSKAHXFYF_I$_$8,V,0.07695799320936203,-0.1513153662284215,-0.39902862409750617,16
Baz0VVQ-E9E$_$10,T,0.20627856192489466,0.3363183587789535,-0.3889883359273274,9
Baz0VVQ-E9E$_$10,A,0.04262045522530873,-0.030275672674179077,0.25138169402877486,9
Baz0VVQ-E9E$_$10,V,0.04166163752476374,0.06630261242389679,-0.11294797932108241,9
Baz0VVQ-E9E$_$1,T,0.1166584106783072,0.06310840944449106,0.5246975291520357,12
Baz0VVQ-E9E$_$1,A,0.06693262606859207,0.010881597797075905,0.17682142183184624,12
Baz0VVQ-E9E$_$1,V,0.008950779835383097,-0.06477500995000203,-0.04832041077315807,12
Baz0VVQ-E9E$_$5,T,0.20732136070728302,0.34142589569091797,-0.43678678820530575,7
Baz0VVQ-E9E$_$5,A,0.052553266286849976,0.08332160115242004,-0.11235881845156351,7
Baz0VVQ-E9E$_$5,V,0.02536216378211975,0.053561806678771966,-0.13859090457359952,7
Baz0VVQ-E9E$_$7,T,0.31898777435223263,0.3655354479948679,0.9766392136613528,18
Baz0VVQ-E9E$_$7,A,0.047526250282923385,-0.007748415072758995,0.10992070535818733,18
Baz0VVQ-E9E$_$7,V,0.019709616899490356,-0.0952788194020589,-0.1791997229059537,18
CJGuudyvA0Y$_$4,T,0.08117713127285242,0.13505512475967407,0.24707414830724395,39
CJGuudyvA0Y$_$4,A,0.012284964012602966,0.021377041935920715,-0.014246897151072812,39
CJGuudyvA0Y$_$4,V,0.025836978418131668,0.041840627789497375,-0.27859159683187806,22
CPjbogfLHR4$_$2,T,0.280038954069217,0.42988838255405426,-0.6457244729002316,16
CPjbogfLHR4$_$2,A,0.03664533793926239,0.051405042409896844,0.05672343323628108,16
CPjbogfLHR4$_$2,V,0.021704211831092834,0.02996335923671722,-0.1427245338757833,16
CPjbogfLHR4$_$5,T,0.22702158126048744,0.2710897773504257,0.6647171517834067,29
CPjbogfLHR4$_$5,A,0.030382116635640465,-0.02059999108314515,0.0546512329019606,29
CPjbogfLHR4$_$5,V,0.0011275907357533774,-0.053883746266365044,-0.025058792438358082,29
DdUJojoFU_c$_$11,T,0.26363527386759716,0.29203214744726813,0.9458969461265953,24
DdUJojoFU_c$_$11,A,0.08126291632652283,0.050983394185702004,0.23919800529256466,24
DdUJojoFU_c$_$11,V,0.025651544332504272,0.003972599903742468,-0.08002865198068321,24
DdUJojoFU_c$_$15,T,0.17618249356746674,0.17623063921928406,0.46030147622028983,16
DdUJojoFU_c$_$15,A,0.06483841687440872,0.01650859415531158,0.09212317566076914,16
DdUJojoFU_c$_$15,V,0.03165896733601888,6.021559238434185e-05,-0.11972413708766301,16
DdUJojoFU_c$_$14,T,0.07511670142412186,0.019657840331395462,0.27507197856903076,23
DdUJojoFU_c$_$14,A,0.07288317133982976,0.03376609583695729,0.10543654114007947,23
DdUJojoFU_c$_$14,V,0.11911132435003917,0.12401783963044484,0.21094550937414167,23
DdUJojoFU_c$_$17,T,0.07951381554206212,-0.19781393061081567,0.10801378761728603,20
DdUJojoFU_c$_$17,A,0.06911477819085121,0.030818593998750046,0.12208494481941064,20
DdUJojoFU_c$_$17,V,0.12847254425287247,0.1411782105763753,0.21844252136846382,14
DdUJojoFU_c$_$16,T,0.2580905457337697,0.33030207951863605,0.9290454921623071,39
DdUJojoFU_c$_$16,A,0.04878044128417969,0.011274089415868124,0.13225408395131427,39
DdUJojoFU_c$_$16,V,0.07667007048924765,0.07881372173627217,0.3096530300875505,39
DdUJojoFU_c$_$2,T,0.19351313387354213,0.17617759108543396,0.7075006440281868,44
DdUJojoFU_c$_$2,A,0.08501519759496053,0.04896032810211181,0.19619505107402802,44
DdUJojoFU_c$_$2,V,0.06608171264330547,0.06591495871543884,0.019147284328937544,44
DdUJojoFU_c$_$6,T,0.1652156508838137,0.3482329497734705,0.1277764254870514,32
DdUJojoFU_c$_$6,A,0.05362665777405103,-0.03302115698655446,0.08689801945971945,32
DdUJojoFU_c$_$6,V,0.03812112038334211,-0.027820428212483723,-0.019671531471734255,32
DdUJojoFU_c$_$8,T,0.05357481104632219,-0.046798760692278535,0.3339578807353973,28
DdUJojoFU_c$_$8,A,0.08065907781322797,0.0388293315966924,0.14479809626936913,28
DdUJojoFU_c$_$8,V,0.0717536856730779,0.05861484011014302,0.00750926509499551,28
DlbYiwOnTyk$_$1,T,0.2859113502005736,0.34773513178030646,0.8287375171979267,20
DlbYiwOnTyk$_$1,A,0.01700134575366974,-0.04566106696923574,-0.019075738886992134,20
DlbYiwOnTyk$_$1,V,0.01337575912475586,-0.057708313067754105,-0.16053667912880581,20
E8MuzHUhUHk$_$15,T,0.3604513891041279,0.4312552710374196,1.4609953127801418,16
E8MuzHUhUHk$_$15,A,0.016669889291127525,-0.0442540595928828,-0.040638085454702384,16
E8MuzHUhUHk$_$15,V,0.05046196778615315,0.05406213303407033,0.11801517009735107,16
E8MuzHUhUHk$_$14,T,0.23269351571798325,0.2637637654940287,0.7863315778474013,18
E8MuzHUhUHk$_$14,A,0.035022606452306114,-0.01189092298348745,0.06866893793145813,18
E8MuzHUhUHk$_$14,V,0.09646421174208324,0.07996302346388498,0.23721275726954139,18
E8MuzHUhUHk$_$16,T,0.29433490708470345,0.3700345754623413,0.8027537781745194,30
E8MuzHUhUHk$_$16,A,0.020063191652297974,-0.033745914697647095,-0.14072397910058498,30
E8MuzHUhUHk$_$16,V,0.054574355483055115,0.03264531493186951,0.09946483746171,30
E8MuzHUhUHk$_$2,T,0.3442044680317243,0.392983208100001,1.1067580630381901,26
E8MuzHUhUHk$_$2,A,0.02642795940240224,-0.030777444442113236,-0.014890114466349311,26
E8MuzHUhUHk$_$2,V,0.006764233112335205,-0.08057852586110432,-0.0569902906815211,26
E8MuzHUhUHk$_$9,T,0.239019355426232,0.2863522221644719,0.5909285942713419,25
E8MuzHUhUHk$_$9,A,0.04213557144006093,-0.0191840926806132,0.09092287967602412,25
E8MuzHUhUHk$_$9,V,0.026848460237185158,-0.09279325107733408,-0.19312289108832675,25
EEjCkc82oyk$_$7,T,0.21129309634367624,0.34575637678305304,-0.43073581655820203,22
EEjCkc82oyk$_$7,A,0.03616872429847717,0.06794797877470651,-0.12235309680302939,22
EEjCkc82oyk$_$7,V,0.03396270672480265,0.058534572521845504,-0.1739984651406606,22
EEjCkc82oyk$_$9,T,0.0651830753001074,0.09697072207927704,0.1737045339929561,21
EEjCkc82oyk$_$9,A,0.015815161634236574,0.02922135591506958,-0.12274429465954502,21
EEjCkc82oyk$_$9,V,0.0141071822339048,0.032295092940330505,-0.027563872126241534,15
EQxkXiWAm08$_$8,T,0.17700067348778248,0.28719166914621985,0.3613702356815338,13
EQxkXiWAm08$_$8,A,0.01205361820757389,0.025313193599383037,0.03712932020425795,13
EQxkXiWAm08$_$8,V,0.02734929385284583,0.019652689496676125,-0.36582510173320765,13
ET1cU5_A2YM$_$1,T,0.18652649223804474,0.3073680102825165,-0.4337677210569382,24
ET1cU5_A2YM$_$1,A,0.053824394941329956,0.07198642194271088,-0.22644542157649994,24
ET1cU5_A2YM$_$1,V,0.03691154221693675,0.05024279654026031,-0.32199975848197937,24
ET1cU5_A2YM$_$3,T,0.0973540370663007,0.07140580316384633,0.24663016448418296,13
ET1cU5_A2YM$_$3,A,0.011316570142904917,-0.04384663204352061,-0.06224095945556958,13
ET1cU5_A2YM$_$3,V,0.03466349715987842,-0.0801802376906077,-0.34681427602966625,13
ET1cU5_A2YM$_$6,T,0.03744495908419291,0.07761432230472563,-0.13184568285942078,20
ET1cU5_A2YM$_$6,A,0.03217888871828715,0.053441315889358514,-0.17674686014652252,20
ET1cU5_A2YM$_$6,V,0.044427235921223954,0.049624547362327576,-0.3791646510362625,20
EmmuWoCUgXs$_$22,T,0.3419593572616577,0.40744676192601514,0.8548248584071795,15
EmmuWoCUgXs$_$22,A,0.010659833749135334,-0.07533686856428781,-0.09904809047778446,15
EmmuWoCUgXs$_$22,V,0.01372252901395162,-0.03949585060278575,-0.08234382172425586,15
EmmuWoCUgXs$_$7,T,0.06584366841707379,0.10116477807362875,0.12135549463952579,34
EmmuWoCUgXs$_$7,A,0.027224226971156895,0.050972481568654374,-0.07430116351072986,34
EmmuWoCUgXs$_$7,V,0.01733638870064169,0.040316392978032425,-0.04472060858582458,34
Es9MkKsMsjU$_$10,T,0.18135242505619922,0.30814824004968006,0.33200839906930923,19
Es9MkKsMsjU$_$10,A,0.026104851004978023,0.0064081450303395595,0.09028708562254906,19
Es9MkKsMsjU$_$10,V,0.04519821610301733,0.04999664922555287,-0.3964995071291923,19
Es9MkKsMsjU$_$12,T,0.27420705060164136,0.43910578886667884,-0.6650514000405867,36
Es9MkKsMsjU$_$12,A,0.02322914699713389,0.00189484159151713,0.11669441933433218,36
Es9MkKsMsjU$_$12,V,0.06254420181115468,0.0805793801943461,-0.3829816275586684,36
Es9MkKsMsjU$_$2,T,0.3035780390103658,0.49198254942893976,-0.7096250976125398,43
Es9MkKsMsjU$_$2,A,0.01809912919998169,0.021944820880889893,0.025598232944806416,43
Es9MkKsMsjU$_$2,V,0.0424720545609792,0.06615090370178223,-0.23851356158653897,43
Es9MkKsMsjU$_$7,T,0.38437294214963913,0.5750159273544947,-1.327758427088459,36
Es9MkKsMsjU$_$7,A,0.00901341438293457,0.004965061942736307,0.032732612142960235,36
Es9MkKsMsjU$_$7,V,0.04343375563621521,0.0676479438940684,-0.37434245211382705,36
Ezn3p5FWF_U$_$4,T,0.38155980470279854,0.45906138916810346,1.317452659209569,45
Ezn3p5FWF_U$_$4,A,0.03315551082293193,-0.023605475823084515,0.09530679260691002,45
Ezn3p5FWF_U$_$4,V,0.027764946222305298,-0.01641219357649485,0.030743808796008434,35
F1U26PLiXjM$_$1,T,0.20853779961665472,0.2038818101088206,0.6720386693874996,21
F1U26PLiXjM$_$1,A,0.014917823175589245,-0.05053189893563588,-0.0252596785624822,21
F1U26PLiXjM$_$1,V,0.050436295568943024,-0.022420560320218403,-0.3300929864247639,21
F6JV-K840EY$_$2,T,0.05744876340031624,-0.01294108728567759,0.22349449247121808,20
F6JV-K840EY$_$2,A,0.028041972468296688,-0.01276348034540812,-0.08109985291957855,20
F6JV-K840EY$_$2,V,0.08153892308473587,0.07449704905351003,-0.015097104012966156,20
FB_b1dm0SRY$_$10,T,0.2934885440239062,0.43217749396959937,-0.6846948052601267,26
FB_b1dm0SRY$_$10,A,0.03204944729804993,0.0539927581946055,-0.08555625154015917,26
FB_b1dm0SRY$_$10,V,0.027368610103925068,0.04133511583010355,0.04834105695287385,26
FB_b1dm0SRY$_$0,T,0.10780030861496925,0.14187957346439362,0.38929796715577436,26
FB_b1dm0SRY$_$0,A,0.007145773619413376,0.02988994121551513,-0.021276461581389114,26
FB_b1dm0SRY$_$0,V,0.050857800990343094,0.07835914194583893,-0.2486299301187197,26
FB_b1dm0SRY$_$6,T,0.07138950377702713,0.010005861520767212,0.28564575547352433,13
FB_b1dm0SRY$_$6,A,0.06126081943511963,0.013737425208091734,0.1672168029472232,13
FB_b1dm0SRY$_$6,V,0.1360731820265452,0.12725071609020233,0.33096599811688066,13
FB_b1dm0SRY$_$9,T,0.08572045061737299,0.15052872896194458,-0.1359238401055336,28
FB_b1dm0SRY$_$9,A,0.01855059340596199,0.0024891942739486677,0.06856715865433216,28
FB_b1dm0SRY$_$9,V,0.008827603111664455,0.015484914183616636,-0.09389037825167178,28
FB_b1dm0SRY$_$8,T,0.3424020869036516,0.41893073419729865,1.5443581783523161,20
FB_b1dm0SRY$_$8,A,0.030432005723317467,0.002376983563105263,0.10249637005229797,20
FB_b1dm0SRY$_$8,V,0.043215394020080566,0.035330618421236665,0.15985807900627452,20
FxxJB8hBpyQ$_$1,T,0.09041962586343288,0.03163776795069377,0.3449636325240135,21
FxxJB8hBpyQ$_$1,A,0.0631991612414519,0.01800700525442759,0.1241975091397762,21
FxxJB8hBpyQ$_$1,V,0.09348438680171967,0.0893623779217402,0.03574587032198906,21
Fy0Uid9afM8$_$0,T,0.10136701352894306,0.17867479224999744,0.15915369366606075,18
Fy0Uid9afM8$_$0,A,0.06765047398706277,-0.04810168842474619,0.21437506688137847,18
Fy0Uid9afM8$_$0,V,0.0450198482722044,0.052940865357716874,-0.33731575744847453,18
Fy0Uid9afM8$_$3,T,0.050132748670876026,0.07369332015514374,-0.008071731775999066,19
Fy0Uid9afM8$_$3,A,0.021875214762985706,-0.0029248446226119995,0.16897553578019142,19
Fy0Uid9afM8$_$3,V,0.04678150545805693,0.08452007174491882,-0.1803603433072567,19
Fy0Uid9afM8$_$5,T,0.12043182738125324,0.22101888060569763,-0.23124193772673607,21
Fy0Uid9afM8$_$5,A,0.024533962210019432,0.020053982734680172,0.04862305149435997,21
Fy0Uid9afM8$_$5,V,0.0,0.0,0.0,0
Fy0Uid9afM8$_$4,T,0.14976745223005614,0.23469983041286463,0.3652145328621069,9
Fy0Uid9afM8$_$4,A,0.03924307351311048,-0.016671672463417053,0.08103997881213823,9
Fy0Uid9afM8$_$4,V,0.0026730770866076154,0.023681432008743283,-0.11554040511449178,9
H1DpVwktfDQ$_$0,T,0.04871344814697902,-0.04144279658794404,0.08272528275847435,13
H1DpVwktfDQ$_$0,A,0.05597054027020931,-0.009411349892616272,-0.02237829193472863,13
H1DpVwktfDQ$_$0,V,0.0,0.0,0.0,0
HGicRLwgtkM$_$1,T,0.20095738023519516,0.22836058835188544,0.546434694280227,35
HGicRLwgtkM$_$1,A,0.07961752265691757,0.05657861630121867,0.14109990124901134,35
HGicRLwgtkM$_$1,V,0.03543669978777567,-0.009692048033078514,0.059115504225095095,3
HGicRLwgtkM$_$3,T,0.03132754936814308,-0.10893445710341136,-0.02306236947576204,26
HGicRLwgtkM$_$3,A,0.07005434855818748,0.033265938361485795,0.11867743854721387,26
HGicRLwgtkM$_$3,V,0.07568039372563362,0.06416875620683034,0.06452413400014242,26
HGicRLwgtkM$_$2,T,0.18346660087505975,0.22345897555351257,0.47979807605346037,23
HGicRLwgtkM$_$2,A,0.08378860851128896,0.062417179346084595,0.17885510375102365,23
HGicRLwgtkM$_$2,V,0.054793486992518105,0.04848980903625488,0.04606165488560993,23
HGicRLwgtkM$_$6,T,0.15083903074264526,0.14791935682296753,0.3934024808307488,21
HGicRLwgtkM$_$6,A,0.1021294246117274,0.07854853570461273,0.23308201537777984,21
HGicRLwgtkM$_$6,V,0.05564960837364197,0.011292055249214176,0.1584916285549601,5
HmXXW45eZL4$_$1,T,0.23337086786826453,0.3837474286556244,-0.4259331449866295,46
HmXXW45eZL4$_$1,A,0.012910112738609314,0.005929499864578247,0.035722061991691596,46
HmXXW45eZL4$_$1,V,0.01218859851360321,0.022754281759262085,-0.07578679174184798,46
HmXXW45eZL4$_$4,T,0.36049221952756244,0.5283216337362925,-1.3086026608943937,18
HmXXW45eZL4$_$4,A,0.03660360972086588,0.07614525655905405,-0.1545404493808746,18
HmXXW45eZL4$_$4,V,0.016903648773829143,0.0372100422779719,-0.20883262157440183,18
IM6HW1HwHhM$_$11,T,0.10544492676854134,0.1879293272892634,0.002226953705151871,25
IM6HW1HwHhM$_$11,A,0.011262199530998867,0.011543760697046917,-0.049926432470480606,25
IM6HW1HwHhM$_$11,V,0.0060397374133268995,0.0062395284573237095,-0.02151812861363092,25
IM6HW1HwHhM$_$15,T,0.20880042761564255,0.2508950034777323,0.5027883623261005,19
IM6HW1HwHhM$_$15,A,0.06885255873203278,0.03178685406843822,0.10584082943387331,19
IM6HW1HwHhM$_$15,V,0.0614302506049474,0.02652856210867564,0.18028727686032653,19
IM6HW1HwHhM$_$17,T,0.1368036133547624,0.10940205057462056,0.43240559473633766,25
IM6HW1HwHhM$_$17,A,0.07324061046044032,0.03465910752614339,0.04229765757918358,25
IM6HW1HwHhM$_$17,V,0.037051754693190254,0.002180029948552445,0.01434382796287535,25
IUmxJNs2zaY$_$3,T,0.2841590391471982,0.3593369424343109,0.8191910330206156,32
IUmxJNs2zaY$_$3,A,0.043089886506398514,-0.016601383686065674,0.21372939087450502,32
IUmxJNs2zaY$_$3,V,0.021766622861226402,-0.07864126563072205,-0.22425836697220802,32
IUmxJNs2zaY$_$2,T,0.22548246507843334,0.2277982632319132,0.7639811734358468,19
IUmxJNs2zaY$_$2,A,0.03382607301076253,-0.025051628549893696,0.08158938835064568,19
IUmxJNs2zaY$_$2,V,0.0277862548828125,-0.08874720831712087,-0.2188414310415585,19
JAnRCQ9A0vI$_$1,T,0.24297349154949188,0.2741358329852422,0.6545151695609093,48
JAnRCQ9A0vI$_$1,A,0.055357684691747025,-0.0031467030445734706,0.15593242645263672,48
JAnRCQ9A0vI$_$1,V,0.02793000638484955,-0.033389101425806686,-0.18305065482854843,4
JAnRCQ9A0vI$_$0,T,0.12804523607095084,0.07640798389911652,0.5860838101555903,10
JAnRCQ9A0vI$_$0,A,0.07814120004574458,0.04891476035118103,0.20329808567961055,10
