trial,seed,checkpoint,epoch,lr,omega_count,total,task_clean,task_corrupt,msd,span,calibration,consistency,missing_macro_f1,missing_mae,clean_macro_f1,clean_mae,unimodal
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,16,2.0528000059646e-05,0,1.9575857514532928,0.8802611415631303,0.984677655117534,0.0,0.0,0.0,0.0,,,,,1.852939146701421
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,17,1.602885682970027e-05,0,1.94847051785371,0.8715081198193203,0.9844420780645352,0.0,0.0,0.0,0.0,,,,,1.85040635037645
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,18,1.2713832064634127e-05,0,1.9550901105470744,0.8766929791352459,0.986016982626692,0.0,0.0,0.0,0.0,,,,,1.8476029322526168
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,19,1.068365111445064e-05,0,1.9449220845632464,0.8692298177803788,0.9834863816466288,0.0,0.0,0.0,0.0,,,,,1.844117499957575
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,20,1e-05,0,1.945760390468847,0.8754346855332918,0.978386538608052,0.0,0.0,0.0,0.0,0.5590034921127377,0.6679456554620551,0.5947214608703697,0.6391686661673293,1.838783401195134
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,1,5e-05,0,1.6884760388704103,1.4781359278153037,0.0,0.0,0.0,0.0,0.0,,,,,1.0517005407921622
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,2,0.0001,0,1.53922008131152,1.3376117844447912,0.0,0.0,0.0,0.0,0.0,,,,,1.0080414915753302
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,3,9.931634888554937e-05,0,2.8760765011065472,1.229241028010288,1.2539671614905383,0.0,0.0,0.0,0.0,,,,,1.9643415000951177
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,4,9.728616793536588e-05,0,2.755474658769982,1.1605578092771156,1.206250057599255,0.0,0.0,0.0,0.0,,,,,1.943333878695408
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,5,9.397114317029977e-05,0,2.6316990696381186,1.0982970300121842,1.151111450707801,0.0,0.0,0.0,0.0,0.5471919240655073,0.6543848207392762,0.5620168561227791,0.6279063814413698,1.9114528771872832
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,6,8.947199994035401e-05,0,2.551627936764298,1.0618377355771644,1.1096672471438611,0.0,0.0,0.0,0.0,,,,,1.9006146838731852
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,7,8.392544243589427e-05,0,2.5516436935585234,1.0454537924205032,1.1265754827829164,0.0,0.0,0.0,0.0,,,,,1.8980721168428936
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,8,7.75e-05,0,2.443840065849161,0.9956929355024178,1.0720839255324035,0.0,0.0,0.0,0.0,,,,,1.880316027971072
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,9,7.03909064496551e-05,0,2.3956990732210817,0.9737184292802188,1.0489071329063344,0.0,0.0,0.0,0.0,,,,,1.8653674838698917
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,10,6.281416799501188e-05,0,2.371948429357225,0.9609382060643668,1.039344505450436,0.0,0.0,0.0,0.0,0.5599445736327232,0.6547742040097619,0.5899699348600383,0.6259702390157694,1.8583286321051768
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,11,5.5e-05,0,2.3538780892006703,0.9402216221684608,1.0425220065027754,0.0,0.0,0.0,0.0,,,,,1.855672283707378
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,12,4.7185832004988135e-05,0,2.3315338108027093,0.9326693554904972,1.0276685652331772,0.0,0.0,0.0,0.0,,,,,1.855979338984623
